query_id,doc_a,doc_b,winner,judge_model
q-120,49381,50750,50750,kimi-k2.6
q-120,118905,25143,25143,kimi-k2.6
q-120,94010,119094,119094,kimi-k2.6
q-120,28726,89159,89159,kimi-k2.6
q-120,94010,88831,88831,kimi-k2.6
q-120,51366,88721,88721,kimi-k2.6
q-120,118905,89159,89159,kimi-k2.6
q-120,54362,39939,39939,kimi-k2.6
q-120,71853,52396,52396,kimi-k2.6
q-120,52599,59337,59337,kimi-k2.6
q-120,38856,25143,25143,kimi-k2.6
q-120,89159,52599,52599,kimi-k2.6
q-120,119094,88831,88831,kimi-k2.6
q-120,94010,53046,53046,kimi-k2.6
q-120,52166,110829,110829,kimi-k2.6
q-120,94035,38856,94035,kimi-k2.6
q-120,127251,52516,127251,kimi-k2.6
q-120,127251,118905,127251,kimi-k2.6
q-120,59721,94010,59721,kimi-k2.6
q-120,100601,59337,59337,kimi-k2.6
q-120,66200,39346,39346,kimi-k2.6
q-120,33989,88721,33989,kimi-k2.6
q-120,53046,127251,127251,kimi-k2.6
q-120,28726,127251,127251,kimi-k2.6
q-120,49381,56405,56405,kimi-k2.6
q-120,110829,127251,110829,kimi-k2.6
q-120,52396,39939,39939,kimi-k2.6
q-120,52166,88831,52166,kimi-k2.6
q-120,119094,67624,67624,kimi-k2.6
q-120,66200,89159,66200,kimi-k2.6
q-120,67624,89153,89153,kimi-k2.6
q-120,94035,110793,94035,kimi-k2.6
q-120,52599,127251,127251,kimi-k2.6
q-120,39939,49381,39939,kimi-k2.6
q-120,94010,122097,94010,kimi-k2.6
q-120,127251,38856,127251,kimi-k2.6
q-120,124240,50750,124240,kimi-k2.6
q-120,110829,52396,110829,kimi-k2.6
q-120,80688,124165,80688,kimi-k2.6
q-120,71853,50750,71853,kimi-k2.6
q-120,88721,119094,119094,kimi-k2.6
q-120,88721,39939,39939,kimi-k2.6
q-120,118905,28726,118905,kimi-k2.6
q-120,122097,59721,59721,kimi-k2.6
q-120,25143,119094,25143,kimi-k2.6
q-120,88831,122097,88831,kimi-k2.6
q-120,28726,110793,28726,kimi-k2.6
q-120,44557,122097,44557,kimi-k2.6
q-120,124165,52599,124165,kimi-k2.6
q-120,39939,122097,39939,kimi-k2.6
q-120,93767,51366,51366,kimi-k2.6
q-120,53046,59337,59337,kimi-k2.6
q-120,52599,110793,52599,kimi-k2.6
q-120,89159,88831,88831,kimi-k2.6
q-120,33989,127251,33989,kimi-k2.6
q-120,39939,25143,25143,kimi-k2.6
q-120,59337,124240,59337,kimi-k2.6
q-120,66200,100601,66200,kimi-k2.6
q-120,124165,51366,124165,kimi-k2.6
q-120,52516,38856,52516,kimi-k2.6
q-120,71853,52516,52516,kimi-k2.6
q-120,124240,52599,52599,kimi-k2.6
q-120,59721,36486,59721,kimi-k2.6
q-120,124165,122097,124165,kimi-k2.6
q-120,89159,49381,89159,kimi-k2.6
q-120,119094,50750,119094,kimi-k2.6
q-120,89153,52396,89153,kimi-k2.6
q-120,122097,39346,39346,kimi-k2.6
q-120,100601,110829,110829,kimi-k2.6
q-120,66200,110793,66200,kimi-k2.6
q-120,59721,51366,59721,kimi-k2.6
q-120,122097,56405,56405,kimi-k2.6
q-120,93767,80688,80688,kimi-k2.6
q-120,124240,51366,51366,kimi-k2.6
q-120,56405,124165,124165,kimi-k2.6
q-120,94035,88721,94035,kimi-k2.6
q-120,36486,33989,33989,kimi-k2.6
q-120,124165,94010,94010,kimi-k2.6
q-120,52516,110793,52516,kimi-k2.6
q-120,39346,94010,39346,kimi-k2.6
q-120,124240,110793,124240,kimi-k2.6
q-120,89159,33989,33989,kimi-k2.6
q-120,44557,36486,44557,kimi-k2.6
q-120,49381,71853,71853,kimi-k2.6
q-120,52516,44557,44557,kimi-k2.6
q-120,59721,80688,59721,kimi-k2.6
q-120,39346,56405,39346,kimi-k2.6
q-120,51366,100601,100601,kimi-k2.6
q-120,53046,110793,53046,kimi-k2.6
q-120,124165,88831,88831,kimi-k2.6
q-120,94010,25143,25143,kimi-k2.6
q-120,33989,124240,33989,kimi-k2.6
q-120,39939,93767,39939,kimi-k2.6
q-120,38856,44557,44557,kimi-k2.6
q-120,25143,59721,59721,kimi-k2.6
q-120,118905,53046,53046,kimi-k2.6
q-120,52166,59337,59337,kimi-k2.6
q-120,67624,93767,67624,kimi-k2.6
q-120,94035,50750,94035,kimi-k2.6
q-120,59721,52166,59721,kimi-k2.6
q-120,59337,44557,59337,kimi-k2.6
q-120,89153,54362,54362,kimi-k2.6
q-120,110829,52599,110829,kimi-k2.6
q-120,52166,33989,33989,kimi-k2.6
q-120,71853,33989,33989,kimi-k2.6
q-120,25143,127251,127251,kimi-k2.6
q-120,110793,49381,110793,kimi-k2.6
q-120,52516,66200,52516,kimi-k2.6
q-120,110793,51366,51366,kimi-k2.6
q-120,94010,50750,94010,kimi-k2.6
q-120,50750,89153,89153,kimi-k2.6
q-120,56405,50750,56405,kimi-k2.6
q-120,124240,44557,44557,kimi-k2.6
q-120,38856,118905,118905,kimi-k2.6
q-120,93767,94010,94010,kimi-k2.6
q-120,39346,80688,80688,kimi-k2.6
q-120,38856,53046,53046,kimi-k2.6
q-120,93767,39346,39346,kimi-k2.6
q-120,38856,110829,110829,kimi-k2.6
q-120,53046,66200,53046,kimi-k2.6
q-120,56405,100601,100601,kimi-k2.6
q-120,44557,52166,52166,kimi-k2.6
q-120,28726,88831,88831,kimi-k2.6
q-120,94035,59337,94035,kimi-k2.6
q-120,52166,80688,52166,kimi-k2.6
q-120,89159,52396,52396,kimi-k2.6
q-120,52396,59721,59721,kimi-k2.6
q-120,36486,88831,88831,kimi-k2.6
q-120,54362,28726,28726,kimi-k2.6
q-120,100601,44557,100601,kimi-k2.6
q-120,54362,53046,53046,kimi-k2.6
q-120,119094,94035,94035,kimi-k2.6
q-120,53046,67624,67624,kimi-k2.6
q-120,71853,36486,71853,kimi-k2.6
q-120,66200,51366,51366,kimi-k2.6
q-120,28726,94035,94035,kimi-k2.6
q-120,52166,39939,52166,kimi-k2.6
q-120,54362,52599,52599,kimi-k2.6
q-120,49381,66200,66200,kimi-k2.6
q-120,88831,51366,88831,kimi-k2.6
q-120,25143,36486,25143,kimi-k2.6
q-120,36486,54362,54362,kimi-k2.6
q-120,119094,52516,52516,kimi-k2.6
q-120,50750,93767,93767,kimi-k2.6
q-120,89159,88721,88721,kimi-k2.6
q-120,28726,89153,89153,kimi-k2.6
q-120,67624,71853,67624,kimi-k2.6
q-120,49381,54362,54362,kimi-k2.6
q-120,67624,36486,67624,kimi-k2.6
q-120,94035,54362,94035,kimi-k2.6
q-120,38856,67624,67624,kimi-k2.6
q-120,93767,122097,93767,kimi-k2.6
q-120,67624,49381,67624,kimi-k2.6
q-120,89153,52599,89153,kimi-k2.6
q-120,100601,52396,52396,kimi-k2.6
q-120,59721,118905,59721,kimi-k2.6
q-120,110829,88831,110829,kimi-k2.6
q-120,124240,25143,25143,kimi-k2.6
q-121,61977,59454,59454,kimi-k2.6
q-120,53046,110829,110829,kimi-k2.6
q-120,124240,88721,124240,kimi-k2.6
q-121,72056,116529,116529,kimi-k2.6
q-121,58135,109397,58135,kimi-k2.6
q-121,62920,88257,88257,kimi-k2.6
q-121,60666,109397,109397,kimi-k2.6
q-121,61977,109441,109441,kimi-k2.6
q-121,116529,71856,71856,kimi-k2.6
q-121,60666,61977,61977,kimi-k2.6
q-121,60196,60548,60196,kimi-k2.6
q-121,60196,59820,59820,kimi-k2.6
q-121,62920,64963,62920,kimi-k2.6
q-121,71856,58135,58135,kimi-k2.6
q-121,72902,61914,72902,kimi-k2.6
q-121,62920,57097,62920,kimi-k2.6
q-121,109441,62920,62920,kimi-k2.6
q-121,60196,65199,60196,kimi-k2.6
q-121,71856,61977,61977,kimi-k2.6
q-121,109441,72056,109441,kimi-k2.6
q-121,60548,58135,58135,kimi-k2.6
q-121,72902,57097,72902,kimi-k2.6
q-121,60548,61977,61977,kimi-k2.6
q-121,59820,60548,59820,kimi-k2.6
q-121,58135,961,58135,kimi-k2.6
q-121,109441,961,961,kimi-k2.6
q-121,61914,76186,76186,kimi-k2.6
q-121,57097,961,961,kimi-k2.6
q-121,64963,72902,72902,kimi-k2.6
q-121,64963,57097,57097,kimi-k2.6
q-121,60666,62920,62920,kimi-k2.6
q-121,59454,72902,59454,kimi-k2.6
q-121,65199,60666,60666,kimi-k2.6
q-121,109492,59820,59820,kimi-k2.6
q-121,62920,58135,58135,kimi-k2.6
q-121,62920,116529,62920,kimi-k2.6
q-121,72902,60666,72902,kimi-k2.6
q-121,61914,88257,88257,kimi-k2.6
q-121,71856,961,961,kimi-k2.6
q-121,61914,116529,116529,kimi-k2.6
q-121,60196,60666,60196,kimi-k2.6
q-121,57097,76186,76186,kimi-k2.6
q-121,109492,76186,76186,kimi-k2.6
q-121,61914,57097,57097,kimi-k2.6
q-121,88257,65199,88257,kimi-k2.6
q-121,57097,60666,60666,kimi-k2.6
q-121,109492,64963,109492,kimi-k2.6
q-121,72902,61977,61977,kimi-k2.6
q-121,109492,109441,109441,kimi-k2.6
q-121,60196,88257,88257,kimi-k2.6
q-121,61914,60666,60666,kimi-k2.6
q-121,116529,60196,60196,kimi-k2.6
q-121,58135,76186,76186,kimi-k2.6
q-121,109492,88257,88257,kimi-k2.6
q-121,59820,72056,59820,kimi-k2.6
q-121,57097,59454,59454,kimi-k2.6
q-121,109397,72056,109397,kimi-k2.6
q-121,62920,109397,62920,kimi-k2.6
q-121,109397,61914,109397,kimi-k2.6
q-121,961,60548,961,kimi-k2.6
q-121,59454,65199,59454,kimi-k2.6
q-121,59820,61914,59820,kimi-k2.6
q-121,59820,58135,58135,kimi-k2.6
q-121,109492,61977,61977,kimi-k2.6
q-121,72056,59454,59454,kimi-k2.6
q-121,64963,59454,59454,kimi-k2.6
q-121,109397,109441,109441,kimi-k2.6
q-121,58135,88257,58135,kimi-k2.6
q-121,961,72902,72902,kimi-k2.6
q-121,61977,65199,61977,kimi-k2.6
q-121,62920,61977,62920,kimi-k2.6
q-121,88257,72902,88257,kimi-k2.6
q-121,59820,88257,88257,kimi-k2.6
q-121,60196,71856,60196,kimi-k2.6
q-121,61914,59454,59454,kimi-k2.6
q-121,59820,116529,59820,kimi-k2.6
q-121,71856,57097,57097,kimi-k2.6
q-121,65199,60548,65199,kimi-k2.6
q-121,59820,109441,109441,kimi-k2.6
q-121,72902,60548,72902,kimi-k2.6
q-121,60548,62920,62920,kimi-k2.6
q-121,116529,76186,76186,kimi-k2.6
q-121,71856,72902,72902,kimi-k2.6
q-121,116529,109397,109397,kimi-k2.6
q-121,59820,59454,59454,kimi-k2.6
q-121,961,65199,961,kimi-k2.6
q-121,58135,59454,58135,kimi-k2.6
q-121,109397,65199,109397,kimi-k2.6
q-121,60196,57097,60196,kimi-k2.6
q-121,76186,72056,76186,kimi-k2.6
q-121,71856,76186,76186,kimi-k2.6
q-121,116529,61977,61977,kimi-k2.6
q-121,961,64963,961,kimi-k2.6
q-121,60666,60548,60666,kimi-k2.6
q-121,64963,109397,109397,kimi-k2.6
q-121,71856,59454,59454,kimi-k2.6
q-121,72056,961,961,kimi-k2.6
q-122,106966,59147,106966,kimi-k2.6
q-122,106966,31730,106966,kimi-k2.6
q-122,77091,28733,77091,kimi-k2.6
q-122,44462,28733,28733,kimi-k2.6
q-122,24051,77006,77006,kimi-k2.6
q-122,69338,51951,51951,kimi-k2.6
q-122,77008,1583,77008,kimi-k2.6
q-122,77006,77167,77006,kimi-k2.6
q-122,77134,24051,77134,kimi-k2.6
q-122,59147,47387,59147,kimi-k2.6
q-122,44946,106966,106966,kimi-k2.6
q-122,51951,28489,51951,kimi-k2.6
q-122,83844,28672,28672,kimi-k2.6
q-122,45761,117643,45761,kimi-k2.6
q-122,36065,38331,36065,kimi-k2.6
q-122,69338,106525,106525,kimi-k2.6
q-122,59147,77167,59147,kimi-k2.6
q-122,72732,37093,72732,kimi-k2.6
q-122,20414,28489,20414,kimi-k2.6
q-122,77099,1662,77099,kimi-k2.6
q-122,77134,77144,77134,kimi-k2.6
q-122,1583,59147,59147,kimi-k2.6
q-122,31730,77167,77167,kimi-k2.6
q-122,106525,45761,45761,kimi-k2.6
q-122,77008,77075,77075,kimi-k2.6
q-122,28489,106590,28489,kimi-k2.6
q-122,77167,17985,17985,kimi-k2.6
q-122,51951,72732,51951,kimi-k2.6
q-122,106590,36065,36065,kimi-k2.6
q-122,44946,24051,44946,kimi-k2.6
q-122,77096,45761,45761,kimi-k2.6
q-122,17985,106525,106525,kimi-k2.6
q-122,42314,77008,77008,kimi-k2.6
q-122,42314,69152,42314,kimi-k2.6
q-122,69338,77144,77144,kimi-k2.6
q-122,77006,106966,77006,kimi-k2.6
q-122,28672,117643,28672,kimi-k2.6
q-122,17985,24051,17985,kimi-k2.6
q-122,28672,42314,42314,kimi-k2.6
q-122,17985,37093,17985,kimi-k2.6
q-122,77096,31730,31730,kimi-k2.6
q-122,77134,77087,77134,kimi-k2.6
q-122,24051,38331,38331,kimi-k2.6
q-122,77087,77075,77075,kimi-k2.6
q-122,47387,83844,83844,kimi-k2.6
q-122,106501,106525,106501,kimi-k2.6
q-122,77091,69338,77091,kimi-k2.6
q-122,59147,77006,77006,kimi-k2.6
q-122,28672,45761,28672,kimi-k2.6
q-122,77167,28489,28489,kimi-k2.6
q-122,36065,1583,1583,kimi-k2.6
q-122,77008,106501,77008,kimi-k2.6
q-122,77087,77091,77091,kimi-k2.6
q-122,106525,28489,28489,kimi-k2.6
q-122,69338,77075,77075,kimi-k2.6
q-122,51951,1583,51951,kimi-k2.6
q-122,31730,77091,77091,kimi-k2.6
q-122,72732,44946,72732,kimi-k2.6
q-122,38331,69338,69338,kimi-k2.6
q-122,59147,20414,20414,kimi-k2.6
q-122,37093,28489,28489,kimi-k2.6
q-122,77144,28672,28672,kimi-k2.6
q-122,77075,45761,77075,kimi-k2.6
q-122,77231,69152,69152,kimi-k2.6
q-122,77052,77099,77099,kimi-k2.6
q-122,117643,77099,77099,kimi-k2.6
q-122,69152,106525,106525,kimi-k2.6
q-122,28733,38331,28733,kimi-k2.6
q-122,31730,17985,17985,kimi-k2.6
q-122,42314,45761,42314,kimi-k2.6
q-122,77144,1662,1662,kimi-k2.6
q-122,69152,77087,77087,kimi-k2.6
q-122,106590,77231,77231,kimi-k2.6
q-122,106590,20414,20414,kimi-k2.6
q-122,77134,51951,51951,kimi-k2.6
q-122,42314,36065,42314,kimi-k2.6
q-122,117643,77167,77167,kimi-k2.6
q-122,77052,77006,77006,kimi-k2.6
q-122,37093,69152,69152,kimi-k2.6
q-122,77231,77167,77167,kimi-k2.6
q-122,106590,69338,69338,kimi-k2.6
q-122,38331,31730,31730,kimi-k2.6
q-122,72732,117643,72732,kimi-k2.6
q-122,47387,37093,37093,kimi-k2.6
q-122,77096,44462,77096,kimi-k2.6
q-122,59147,28733,28733,kimi-k2.6
q-122,106590,77087,77087,kimi-k2.6
q-122,77087,36065,36065,kimi-k2.6
q-122,77075,1583,77075,kimi-k2.6
q-122,106966,42314,42314,kimi-k2.6
q-122,72732,106525,72732,kimi-k2.6
q-122,106501,69338,106501,kimi-k2.6
q-122,44462,38331,44462,kimi-k2.6
q-122,51951,77099,51951,kimi-k2.6
q-122,59147,106590,59147,kimi-k2.6
q-122,77052,117643,117643,kimi-k2.6
q-122,44462,77144,77144,kimi-k2.6
q-122,20414,1583,20414,kimi-k2.6
q-122,77052,47387,47387,kimi-k2.6
q-122,77075,1662,77075,kimi-k2.6
q-122,1583,37093,37093,kimi-k2.6
q-122,77091,117643,77091,kimi-k2.6
q-122,106525,83844,83844,kimi-k2.6
q-122,83844,20414,20414,kimi-k2.6
q-122,24051,45761,45761,kimi-k2.6
q-122,24051,77231,77231,kimi-k2.6
q-122,77134,17985,17985,kimi-k2.6
q-122,77087,77099,77099,kimi-k2.6
q-122,106501,59147,59147,kimi-k2.6
q-122,77144,106501,106501,kimi-k2.6
q-122,77096,24051,77096,kimi-k2.6
q-122,83844,28733,28733,kimi-k2.6
q-122,77006,28672,77006,kimi-k2.6
q-122,72732,28672,28672,kimi-k2.6
q-122,72732,77144,72732,kimi-k2.6
q-122,77008,83844,77008,kimi-k2.6
q-122,17985,47387,47387,kimi-k2.6
q-122,1662,28672,28672,kimi-k2.6
q-122,47387,31730,31730,kimi-k2.6
q-122,44946,31730,44946,kimi-k2.6
q-122,77231,117643,117643,kimi-k2.6
q-122,28489,72732,72732,kimi-k2.6
q-122,106966,24051,106966,kimi-k2.6
q-122,106501,1583,106501,kimi-k2.6
q-122,77052,1662,1662,kimi-k2.6
q-122,106501,77134,77134,kimi-k2.6
q-122,37093,51951,51951,kimi-k2.6
q-122,77052,106966,106966,kimi-k2.6
q-122,44946,77099,44946,kimi-k2.6
q-122,106590,38331,38331,kimi-k2.6
q-122,28733,117643,28733,kimi-k2.6
q-122,1583,31730,31730,kimi-k2.6
q-122,20414,77087,20414,kimi-k2.6
q-122,77231,28733,28733,kimi-k2.6
q-122,37093,83844,83844,kimi-k2.6
q-122,77008,77167,77008,kimi-k2.6
q-122,44946,1583,44946,kimi-k2.6
q-122,77008,1662,77008,kimi-k2.6
q-122,72732,69152,72732,kimi-k2.6
q-122,69152,1662,69152,kimi-k2.6
q-122,77052,69152,69152,kimi-k2.6
q-122,20414,36065,20414,kimi-k2.6
q-122,38331,106501,106501,kimi-k2.6
q-122,31730,1662,31730,kimi-k2.6
q-122,47387,1662,1662,kimi-k2.6
q-122,77134,42314,42314,kimi-k2.6
q-122,44946,28489,44946,kimi-k2.6
q-122,77167,77144,77144,kimi-k2.6
q-122,77006,44462,77006,kimi-k2.6
q-122,106966,77231,106966,kimi-k2.6
q-122,28733,77096,28733,kimi-k2.6
q-122,77096,77008,77008,kimi-k2.6
q-122,106966,51951,51951,kimi-k2.6
q-122,77075,77052,77075,kimi-k2.6
q-122,106501,69152,106501,kimi-k2.6
q-122,77091,42314,77091,kimi-k2.6
q-122,77052,36065,36065,kimi-k2.6
q-122,106590,77075,77075,kimi-k2.6
q-122,77075,77134,77075,kimi-k2.6
q-122,42314,44462,42314,kimi-k2.6
q-122,24051,77075,77075,kimi-k2.6
q-122,77099,38331,77099,kimi-k2.6
q-122,83844,77006,77006,kimi-k2.6
q-122,36065,77006,77006,kimi-k2.6
q-122,28672,106590,28672,kimi-k2.6
q-122,77096,77091,77091,kimi-k2.6
q-122,1662,28733,28733,kimi-k2.6
q-122,59147,77096,59147,kimi-k2.6
q-122,77091,36065,77091,kimi-k2.6
q-122,77144,77008,77008,kimi-k2.6
q-122,20414,44462,20414,kimi-k2.6
q-122,20414,77091,77091,kimi-k2.6
q-122,17985,36065,17985,kimi-k2.6
q-122,83844,45761,45761,kimi-k2.6
q-122,77099,17985,17985,kimi-k2.6
q-122,47387,44462,44462,kimi-k2.6
q-122,44946,45761,44946,kimi-k2.6
q-122,47387,77099,77099,kimi-k2.6
q-122,69338,37093,37093,kimi-k2.6
q-122,77167,106501,106501,kimi-k2.6
q-123,79466,72141,72141,kimi-k2.6
q-123,24066,24046,24066,kimi-k2.6
q-123,80725,18580,18580,kimi-k2.6
q-122,77134,77231,77134,kimi-k2.6
q-123,54304,58068,58068,kimi-k2.6
q-123,575,118585,118585,kimi-k2.6
q-123,56277,56111,56277,kimi-k2.6
q-123,27390,58048,58048,kimi-k2.6
q-123,24046,125272,125272,kimi-k2.6
q-123,87876,80725,80725,kimi-k2.6
q-123,25923,125272,25923,kimi-k2.6
q-123,125272,88766,88766,kimi-k2.6
q-123,78702,27390,78702,kimi-k2.6
q-123,76216,56277,56277,kimi-k2.6
q-123,56277,25923,25923,kimi-k2.6
q-123,86271,79537,79537,kimi-k2.6
q-123,42150,58068,58068,kimi-k2.6
q-123,27390,54304,54304,kimi-k2.6
q-123,76216,58068,58068,kimi-k2.6
q-123,125272,31896,125272,kimi-k2.6
q-123,124395,81871,124395,kimi-k2.6
q-123,118585,53964,118585,kimi-k2.6
q-123,27390,88766,88766,kimi-k2.6
q-123,54304,56111,54304,kimi-k2.6
q-123,71734,58048,58048,kimi-k2.6
q-123,57424,81871,57424,kimi-k2.6
q-123,71734,37804,37804,kimi-k2.6
q-123,58048,56111,58048,kimi-k2.6
q-123,31896,79466,79466,kimi-k2.6
q-123,80725,56111,56111,kimi-k2.6
q-123,72141,447,447,kimi-k2.6
q-123,87876,37804,37804,kimi-k2.6
q-123,98939,575,575,kimi-k2.6
q-123,79466,100814,79466,kimi-k2.6
q-123,58068,86271,58068,kimi-k2.6
q-123,80725,25923,25923,kimi-k2.6
q-123,575,76216,575,kimi-k2.6
q-123,118585,78702,78702,kimi-k2.6
q-123,25923,38553,38553,kimi-k2.6
q-123,79537,56277,79537,kimi-k2.6
q-123,76740,23872,23872,kimi-k2.6
q-123,57424,52172,57424,kimi-k2.6
q-123,52172,56277,56277,kimi-k2.6
q-123,31896,575,575,kimi-k2.6
q-123,98939,110342,110342,kimi-k2.6
q-123,24046,54304,24046,kimi-k2.6
q-123,52172,125272,125272,kimi-k2.6
q-123,447,25923,447,kimi-k2.6
q-123,78702,25923,25923,kimi-k2.6
q-123,575,87876,575,kimi-k2.6
q-123,78702,76740,78702,kimi-k2.6
q-123,58048,31896,58048,kimi-k2.6
q-123,24066,32496,24066,kimi-k2.6
q-123,42150,87876,42150,kimi-k2.6
q-123,79466,56277,56277,kimi-k2.6
q-123,447,124395,447,kimi-k2.6
q-123,24046,58068,58068,kimi-k2.6
q-123,76216,53964,53964,kimi-k2.6
q-123,80725,79537,79537,kimi-k2.6
q-123,81871,575,575,kimi-k2.6
q-123,86271,39612,39612,kimi-k2.6
q-123,125272,24066,24066,kimi-k2.6
q-123,575,79537,79537,kimi-k2.6
q-123,54304,31896,54304,kimi-k2.6
q-123,98939,79466,79466,kimi-k2.6
q-123,38553,42150,38553,kimi-k2.6
q-123,80725,32496,32496,kimi-k2.6
q-123,110342,39612,39612,kimi-k2.6
q-123,110342,447,447,kimi-k2.6
q-123,87876,86271,86271,kimi-k2.6
q-123,42150,53964,42150,kimi-k2.6
q-123,32496,100814,32496,kimi-k2.6
q-123,53964,81871,81871,kimi-k2.6
q-123,42150,24046,24046,kimi-k2.6
q-123,54304,52172,52172,kimi-k2.6
q-123,76740,38553,38553,kimi-k2.6
q-123,86271,78702,86271,kimi-k2.6
q-123,23872,124395,124395,kimi-k2.6
q-123,110342,78702,110342,kimi-k2.6
q-123,575,39612,575,kimi-k2.6
q-123,39612,53964,39612,kimi-k2.6
q-123,24046,87876,24046,kimi-k2.6
q-123,31896,23872,23872,kimi-k2.6
q-123,79466,81871,79466,kimi-k2.6
q-123,38553,118585,38553,kimi-k2.6
q-123,71734,23872,71734,kimi-k2.6
q-123,58068,88766,88766,kimi-k2.6
q-123,23872,87876,87876,kimi-k2.6
q-123,118585,86271,118585,kimi-k2.6
q-123,447,38553,447,kimi-k2.6
q-123,42150,52172,52172,kimi-k2.6
q-123,18580,56111,56111,kimi-k2.6
q-123,27390,72141,72141,kimi-k2.6
q-123,98939,18580,18580,kimi-k2.6
q-123,37804,56277,56277,kimi-k2.6
q-123,76216,86271,86271,kimi-k2.6
q-123,54304,56277,56277,kimi-k2.6
q-123,98939,125272,125272,kimi-k2.6
q-123,76216,98939,76216,kimi-k2.6
q-123,79466,37804,79466,kimi-k2.6
q-123,57424,80725,57424,kimi-k2.6
q-123,72141,56111,72141,kimi-k2.6
q-123,27390,124395,124395,kimi-k2.6
q-123,71734,124395,124395,kimi-k2.6
q-123,71734,38553,38553,kimi-k2.6
q-123,24046,72141,72141,kimi-k2.6
q-123,118585,31896,118585,kimi-k2.6
q-123,32496,76740,32496,kimi-k2.6
q-123,25923,23872,25923,kimi-k2.6
q-123,88766,447,447,kimi-k2.6
q-123,56111,98939,56111,kimi-k2.6
q-123,76740,52172,52172,kimi-k2.6
q-123,57424,447,447,kimi-k2.6
q-123,100814,87876,100814,kimi-k2.6
q-123,72141,31896,72141,kimi-k2.6
q-123,81871,27390,27390,kimi-k2.6
q-123,76216,24046,24046,kimi-k2.6
q-123,78702,58048,58048,kimi-k2.6
q-123,38553,79537,79537,kimi-k2.6
q-123,57424,58068,58068,kimi-k2.6
q-123,447,18580,447,kimi-k2.6
q-123,76740,72141,72141,kimi-k2.6
q-123,110342,124395,124395,kimi-k2.6
q-123,53964,57424,57424,kimi-k2.6
q-123,79537,79466,79537,kimi-k2.6
q-123,32496,58068,58068,kimi-k2.6
q-123,27390,37804,27390,kimi-k2.6
q-123,56111,110342,110342,kimi-k2.6
q-123,38553,575,575,kimi-k2.6
q-123,100814,81871,81871,kimi-k2.6
q-123,27390,53964,27390,kimi-k2.6
q-123,53964,38553,38553,kimi-k2.6
q-123,42150,80725,42150,kimi-k2.6
q-123,110342,25923,25923,kimi-k2.6
q-123,58048,88766,88766,kimi-k2.6
q-123,42150,58048,58048,kimi-k2.6
q-123,87876,79537,79537,kimi-k2.6
q-123,54304,88766,88766,kimi-k2.6
q-123,71734,31896,31896,kimi-k2.6
q-123,100814,42150,42150,kimi-k2.6
q-123,23872,18580,18580,kimi-k2.6
q-123,53964,80725,80725,kimi-k2.6
q-123,31896,76740,31896,kimi-k2.6
q-123,39612,54304,39612,kimi-k2.6
q-123,124395,32496,32496,kimi-k2.6
q-123,18580,27390,27390,kimi-k2.6
q-123,125272,124395,124395,kimi-k2.6
q-123,18580,52172,52172,kimi-k2.6
q-123,98939,72141,72141,kimi-k2.6
q-123,24046,79466,79466,kimi-k2.6
q-123,37804,25923,25923,kimi-k2.6
q-123,124395,118585,118585,kimi-k2.6
q-123,76740,57424,57424,kimi-k2.6
q-123,39612,100814,39612,kimi-k2.6
q-123,42150,57424,57424,kimi-k2.6
q-123,56111,24066,24066,kimi-k2.6
q-123,125272,76216,125272,kimi-k2.6
q-123,72141,86271,72141,kimi-k2.6
q-123,24066,76216,24066,kimi-k2.6
q-123,88766,71734,88766,kimi-k2.6
q-123,100814,78702,78702,kimi-k2.6
q-123,57424,39612,57424,kimi-k2.6
q-123,54304,58048,58048,kimi-k2.6
q-123,24066,110342,24066,kimi-k2.6
q-123,125272,38553,38553,kimi-k2.6
q-123,100814,37804,100814,kimi-k2.6
q-123,81871,118585,118585,kimi-k2.6
q-123,88766,23872,88766,kimi-k2.6
q-123,24046,32496,32496,kimi-k2.6
q-123,37804,58068,58068,kimi-k2.6
q-124,81768,43257,43257,kimi-k2.6
q-124,81159,45862,45862,kimi-k2.6
q-124,43058,81159,43058,kimi-k2.6
q-124,81155,63875,63875,kimi-k2.6
q-124,43058,478,478,kimi-k2.6
q-124,53340,43257,43257,kimi-k2.6
q-124,478,46603,478,kimi-k2.6
q-124,67226,25840,25840,kimi-k2.6
q-124,127729,63875,63875,kimi-k2.6
q-124,110490,25840,110490,kimi-k2.6
q-124,114832,67824,67824,kimi-k2.6
q-124,67148,53450,53450,kimi-k2.6
q-124,122229,81768,122229,kimi-k2.6
q-124,47141,81155,81155,kimi-k2.6
q-124,67311,94367,67311,kimi-k2.6
q-124,53536,35042,53536,kimi-k2.6
q-124,46603,67226,46603,kimi-k2.6
q-124,65756,43257,43257,kimi-k2.6
q-124,76887,81468,76887,kimi-k2.6
q-124,53536,20562,53536,kimi-k2.6
q-124,45129,63875,45129,kimi-k2.6
q-123,118585,58048,58048,kimi-k2.6
q-123,24066,81871,24066,kimi-k2.6
q-124,21278,47141,47141,kimi-k2.6
q-124,81768,24183,24183,kimi-k2.6
q-124,76887,35042,76887,kimi-k2.6
q-124,65756,63875,63875,kimi-k2.6
q-124,58767,686,686,kimi-k2.6
q-124,47141,38363,38363,kimi-k2.6
q-124,43257,110490,110490,kimi-k2.6
q-124,24183,67148,67148,kimi-k2.6
q-124,63875,38363,63875,kimi-k2.6
